Fecha,Provincia,Long,Lat,Confirmados_acum,Recuperados_acum,Fallecidos_acum,Activos_acum,Fuente
2020-05-01,Tucumán,-65.36485,-26.94806,38,,,,
2020-05-02,Buenos Aires,-60.55722,-36.67373,1677,,,,
2020-05-02,CABA,-58.44591,-34.61449,1255,,,,
2020-05-02,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-02,Chaco,-60.76583,-26.38643,337,,,,
2020-05-02,Chubut,-68.52699,-43.78851,4,,,,
2020-05-02,Córdoba,-63.80186,-32.14292,303,,,,
2020-05-02,Corrientes,-57.80480,-28.78006,49,,,,
2020-05-02,Entre Ríos,-59.20145,-32.05887,25,,,,
2020-05-02,Formosa,-59.93246,-24.89495,0,,,,
2020-05-02,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-02,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-02,La Rioja,-67.18174,-29.68578,55,,,,
2020-05-02,Mendoza,-68.58313,-34.62998,84,,,,
2020-05-02,Misiones,-54.65168,-26.87541,24,,,,
2020-05-02,Neuquén,-70.11877,-38.64170,110,,,,
2020-05-02,Río Negro,-67.22940,-40.40577,242,,,,
2020-05-02,Salta,-64.93286,-25.03768,4,,,,
2020-05-02,San Juan,-68.88949,-30.86537,2,,,,
2020-05-02,San Luis,-66.02813,-33.75773,11,,,,
2020-05-02,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-02,Santa Fe,-60.94991,-30.70707,243,,,,
2020-05-02,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-02,T. del Fuego + Malvinas,-67.47126,-54.32989,143,,,,
2020-05-02,Tucumán,-65.36485,-26.94806,38,,,,
2020-05-03,Buenos Aires,-60.55722,-36.67373,1715,,,,
2020-05-03,CABA,-58.44591,-34.61449,1304,,,,
2020-05-03,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-03,Chaco,-60.76583,-26.38643,342,,,,
2020-05-03,Chubut,-68.52699,-43.78851,4,,,,
2020-05-03,Córdoba,-63.80186,-32.14292,304,,,,
2020-05-03,Corrientes,-57.80480,-28.78006,49,,,,
2020-05-03,Entre Ríos,-59.20145,-32.05887,27,,,,
2020-05-03,Formosa,-59.93246,-24.89495,0,,,,
2020-05-03,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-03,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-03,La Rioja,-67.18174,-29.68578,55,,,,
2020-05-03,Mendoza,-68.58313,-34.62998,84,,,,
2020-05-03,Misiones,-54.65168,-26.87541,24,,,,
2020-05-03,Neuquén,-70.11877,-38.64170,110,,,,
2020-05-03,Río Negro,-67.22940,-40.40577,248,,,,
2020-05-03,Salta,-64.93286,-25.03768,4,,,,
2020-05-03,San Juan,-68.88949,-30.86537,2,,,,
2020-05-03,San Luis,-66.02813,-33.75773,11,,,,
2020-05-03,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-03,Santa Fe,-60.94991,-30.70707,243,,,,
2020-05-03,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-03,T. del Fuego + Malvinas,-67.47126,-54.32989,145,,,,
2020-05-03,Tucumán,-65.36485,-26.94806,38,,,,
2020-05-04,Buenos Aires,-60.55722,-36.67373,1753,,,,
2020-05-04,CABA,-58.44591,-34.61449,1347,,,,
2020-05-04,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-04,Chaco,-60.76583,-26.38643,347,,,,
2020-05-04,Chubut,-68.52699,-43.78851,4,,,,
2020-05-04,Córdoba,-63.80186,-32.14292,310,,,,
2020-05-04,Corrientes,-57.80480,-28.78006,48,,,,
2020-05-04,Entre Ríos,-59.20145,-32.05887,27,,,,
2020-05-04,Formosa,-59.93246,-24.89495,0,,,,
2020-05-04,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-04,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-04,La Rioja,-67.18174,-29.68578,56,,,,
2020-05-04,Mendoza,-68.58313,-34.62998,84,,,,
2020-05-04,Misiones,-54.65168,-26.87541,25,,,,
2020-05-04,Neuquén,-70.11877,-38.64170,110,,,,
2020-05-04,Río Negro,-67.22940,-40.40577,255,,,,
2020-05-04,Salta,-64.93286,-25.03768,4,,,,
2020-05-04,San Juan,-68.88949,-30.86537,2,,,,
2020-05-04,San Luis,-66.02813,-33.75773,11,,,,
2020-05-04,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-04,Santa Fe,-60.94991,-30.70707,243,,,,
2020-05-04,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-04,T. del Fuego + Malvinas,-67.47126,-54.32989,145,,,,
2020-05-04,Tucumán,-65.36485,-26.94806,41,,,,
2020-05-05,Buenos Aires,-60.55722,-36.67373,1811,,,,
2020-05-05,CABA,-58.44591,-34.61449,1404,,,,
2020-05-05,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-05,Chaco,-60.76583,-26.38643,358,,,,
2020-05-05,Chubut,-68.52699,-43.78851,4,,,,
2020-05-05,Córdoba,-63.80186,-32.14292,311,,,,
2020-05-05,Corrientes,-57.80480,-28.78006,48,,,,
2020-05-05,Entre Ríos,-59.20145,-32.05887,28,,,,
2020-05-05,Formosa,-59.93246,-24.89495,0,,,,
2020-05-05,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-05,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-05,La Rioja,-67.18174,-29.68578,56,,,,
2020-05-05,Mendoza,-68.58313,-34.62998,85,,,,
2020-05-05,Misiones,-54.65168,-26.87541,25,,,,
2020-05-05,Neuquén,-70.11877,-38.64170,110,,,,
2020-05-05,Río Negro,-67.22940,-40.40577,259,,,,
2020-05-05,Salta,-64.93286,-25.03768,4,,,,
2020-05-05,San Juan,-68.88949,-30.86537,2,,,,
2020-05-05,San Luis,-66.02813,-33.75773,11,,,,
2020-05-05,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-05,Santa Fe,-60.94991,-30.70707,244,,,,
2020-05-05,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-05,T. del Fuego + Malvinas,-67.47126,-54.32989,145,,,,
2020-05-05,Tucumán,-65.36485,-26.94806,41,,,,
2020-05-06,Buenos Aires,-60.55722,-36.67373,1874,,,,
2020-05-06,CABA,-58.44591,-34.61449,1506,,,,
2020-05-06,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-06,Chaco,-60.76583,-26.38643,366,,,,
2020-05-06,Chubut,-68.52699,-43.78851,4,,,,
2020-05-06,Córdoba,-63.80186,-32.14292,316,,,,
2020-05-06,Corrientes,-57.80480,-28.78006,51,,,,
2020-05-06,Entre Ríos,-59.20145,-32.05887,28,,,,
2020-05-06,Formosa,-59.93246,-24.89495,0,,,,
2020-05-06,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-06,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-06,La Rioja,-67.18174,-29.68578,57,,,,
2020-05-06,Mendoza,-68.58313,-34.62998,85,,,,
2020-05-06,Misiones,-54.65168,-26.87541,25,,,,
2020-05-06,Neuquén,-70.11877,-38.64170,110,,,,
2020-05-06,Río Negro,-67.22940,-40.40577,265,,,,
2020-05-06,Salta,-64.93286,-25.03768,4,,,,
2020-05-06,San Juan,-68.88949,-30.86537,2,,,,
2020-05-06,San Luis,-66.02813,-33.75773,11,,,,
2020-05-06,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-06,Santa Fe,-60.94991,-30.70707,244,,,,
2020-05-06,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-06,T. del Fuego + Malvinas,-67.47126,-54.32989,145,,,,
2020-05-06,Tucumán,-65.36485,-26.94806,41,,,,
2020-05-07,Buenos Aires,-60.55722,-36.67373,1924,,,,
2020-05-07,CABA,-58.44591,-34.61449,1583,,,,
2020-05-07,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-07,Chaco,-60.76583,-26.38643,392,,,,
2020-05-07,Chubut,-68.52699,-43.78851,4,,,,
2020-05-07,Córdoba,-63.80186,-32.14292,320,,,,
2020-05-07,Corrientes,-57.80480,-28.78006,52,,,,
2020-05-07,Entre Ríos,-59.20145,-32.05887,28,,,,
2020-05-07,Formosa,-59.93246,-24.89495,0,,,,
2020-05-07,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-07,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-07,La Rioja,-67.18174,-29.68578,58,,,,
2020-05-07,Mendoza,-68.58313,-34.62998,85,,,,
2020-05-07,Misiones,-54.65168,-26.87541,25,,,,
2020-05-07,Neuquén,-70.11877,-38.64170,110,,,,
2020-05-07,Río Negro,-67.22940,-40.40577,268,,,,
2020-05-07,Salta,-64.93286,-25.03768,4,,,,
2020-05-07,San Juan,-68.88949,-30.86537,3,,,,
2020-05-07,San Luis,-66.02813,-33.75773,11,,,,
2020-05-07,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-07,Santa Fe,-60.94991,-30.70707,244,,,,
2020-05-07,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-07,T. del Fuego + Malvinas,-67.47126,-54.32989,145,,,,
2020-05-07,Tucumán,-65.36485,-26.94806,41,,,,
2020-05-08,Buenos Aires,-60.55722,-36.67373,2001,,,,
2020-05-08,CABA,-58.44591,-34.61449,1713,,,,
2020-05-08,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-08,Chaco,-60.76583,-26.38643,418,,,,
2020-05-08,Chubut,-68.52699,-43.78851,4,,,,
2020-05-08,Córdoba,-63.80186,-32.14292,322,,,,
2020-05-08,Corrientes,-57.80480,-28.78006,53,,,,
2020-05-08,Entre Ríos,-59.20145,-32.05887,28,,,,
2020-05-08,Formosa,-59.93246,-24.89495,0,,,,
2020-05-08,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-08,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-08,La Rioja,-67.18174,-29.68578,59,,,,
2020-05-08,Mendoza,-68.58313,-34.62998,86,,,,
2020-05-08,Misiones,-54.65168,-26.87541,25,,,,
2020-05-08,Neuquén,-70.11877,-38.64170,110,,,,
2020-05-08,Río Negro,-67.22940,-40.40577,270,,,,
2020-05-08,Salta,-64.93286,-25.03768,4,,,,
2020-05-08,San Juan,-68.88949,-30.86537,3,,,,
2020-05-08,San Luis,-66.02813,-33.75773,11,,,,
2020-05-08,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-08,Santa Fe,-60.94991,-30.70707,244,,,,
2020-05-08,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-08,T. del Fuego + Malvinas,-67.47126,-54.32989,145,,,,
2020-05-08,Tucumán,-65.36485,-26.94806,41,,,,
2020-05-09,Buenos Aires,-60.55722,-36.67373,2061,,,,
2020-05-09,CABA,-58.44591,-34.61449,1796,,,,
2020-05-09,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-09,Chaco,-60.76583,-26.38643,427,,,,
2020-05-09,Chubut,-68.52699,-43.78851,4,,,,
2020-05-09,Córdoba,-63.80186,-32.14292,328,,,,
2020-05-09,Corrientes,-57.80480,-28.78006,54,,,,
2020-05-09,Entre Ríos,-59.20145,-32.05887,28,,,,
2020-05-09,Formosa,-59.93246,-24.89495,0,,,,
2020-05-09,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-09,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-09,La Rioja,-67.18174,-29.68578,59,,,,
2020-05-09,Mendoza,-68.58313,-34.62998,86,,,,
2020-05-09,Misiones,-54.65168,-26.87541,25,,,,
2020-05-09,Neuquén,-70.11877,-38.64170,111,,,,
2020-05-09,Río Negro,-67.22940,-40.40577,274,,,,
2020-05-09,Salta,-64.93286,-25.03768,4,,,,
2020-05-09,San Juan,-68.88949,-30.86537,3,,,,
2020-05-09,San Luis,-66.02813,-33.75773,11,,,,
2020-05-09,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-09,Santa Fe,-60.94991,-30.70707,244,,,,
2020-05-09,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-09,T. del Fuego + Malvinas,-67.47126,-54.32989,146,,,,
2020-05-09,Tucumán,-65.36485,-26.94806,41,,,,
2020-05-10,Buenos Aires,-60.55722,-36.67373,2112,,,,
2020-05-10,CABA,-58.44591,-34.61449,1961,,,,
2020-05-10,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-10,Chaco,-60.76583,-26.38643,459,,,,
2020-05-10,Chubut,-68.52699,-43.78851,4,,,,
2020-05-10,Córdoba,-63.80186,-32.14292,333,,,,
2020-05-10,Corrientes,-57.80480,-28.78006,54,,,,
2020-05-10,Entre Ríos,-59.20145,-32.05887,28,,,,
2020-05-10,Formosa,-59.93246,-24.89495,0,,,,
2020-05-10,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-10,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-10,La Rioja,-67.18174,-29.68578,59,,,,
2020-05-10,Mendoza,-68.58313,-34.62998,86,,,,
2020-05-10,Misiones,-54.65168,-26.87541,25,,,,
2020-05-10,Neuquén,-70.11877,-38.64170,111,,,,
2020-05-10,Río Negro,-67.22940,-40.40577,276,,,,
2020-05-10,Salta,-64.93286,-25.03768,4,,,,
2020-05-10,San Juan,-68.88949,-30.86537,3,,,,
2020-05-10,San Luis,-66.02813,-33.75773,11,,,,
2020-05-10,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-10,Santa Fe,-60.94991,-30.70707,244,,,,
2020-05-10,Santiago del Estero,-63.25238,-27.78242,16,,,,
2020-05-10,T. del Fuego + Malvinas,-67.47126,-54.32989,148,,,,
2020-05-10,Tucumán,-65.36485,-26.94806,41,,,,
